John Wick: Kapitel 4	2023	8.1	Chad Stahelski 	https://m.media-amazon.com/images/M/MV5BMDExZGMyOTMtMDgyYi00NGIwLWJhMTEtOTdkZGFjNmZiMTEwXkEyXkFqcGdeQXVyMjM4NTM5NDY@._V1_UY67_CR0,0,45,67_AL_.jpg	https://www.imdb.com/title/tt10366206/
Catch Me If You Can	2002	8.1	Steven Spielberg 	https://m.media-amazon.com/images/M/MV5BMTY5MzYzNjc5NV5BMl5BanBnXkFtZTYwNTUyNTc2._V1_UY67_CR0,0,45,67_AL_.jpg	https://www.imdb.com/title/tt0264464/
Mein Nachbar Totoro	1988	8.1	Hayao Miyazaki 	https://m.media-amazon.com/images/M/MV5BYzJjMTYyMjQtZDI0My00ZjE2LTkyNGYtOTllNGQxNDMyZjE0XkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_UY67_CR1,0,45,67_AL_.jpg	https://www.imdb.com/title/tt0096283/
Million Dollar Baby	2004	8.1	Clint Eastwood 	https://m.media-amazon.com/images/M/MV5BMTkxNzA1NDQxOV5BMl5BanBnXkFtZTcwNTkyMTIzMw@@._V1_UY67_CR0,0,45,67_AL_.jpg	https://www.imdb.com/title/tt0405159/
Kinder des Himmels	1997	8.1	Majid Majidi 	https://m.media-amazon.com/images/M/MV5BZTYwZWQ4ZTQtZWU0MS00N2YwLWEzMDItZWFkZWY0MWVjODVhXkEyXkFqcGdeQXVyNjU0OTQ0OTY@._V1_UX45_CR0,0,45,67_AL_.jpg	https://www.imdb.com/title/tt0118849/
Der Blade Runner	1982	8.1	Ridley Scott 	https://m.media-amazon.com/images/M/MV5BNzQzMzJhZTEtOWM4NS00MTdhLTg0YjgtMjM4MDRkZjUwZDBlXkEyXkFqcGdeQXVyNjU0OTQ0OTY@._V1_UY67_CR0,0,45,67_AL_.jpg	https://www.imdb.com/title/tt0083658/
Goldrausch	1925	8.1	Charles Chaplin 	https://m.media-amazon.com/images/M/MV5BODI0NTFkMTItOTYyNC00MzQ4LTgzZWMtMzdhMDAyOWU5YjA5XkEyXkFqcGdeQXVyNzQ1ODk3MTQ@._V1_UY67_CR1,0,45,67_AL_.jpg	https://www.imdb.com/title/tt0015864/
Klaus	2019	8.1	Sergio Pablos 	https://m.media-amazon.com/images/M/MV5BMWYwOThjM2ItZGYxNy00NTQwLWFlZWEtM2MzM2Q5MmY3NDU5XkEyXkFqcGdeQXVyMTkxNjUyNQ@@._V1_UY67_CR0,0,45,67_AL_.jpg	https://www.imdb.com/title/tt4729430/
Harry Potter und die Heiligtümer des Todes - Teil 2	2011	8.1	David Yates 	https://m.media-amazon.com/images/M/MV5BMGVmMWNiMDktYjQ0Mi00MWIxLTk0N2UtN2ZlYTdkN2IzNDNlXkEyXkFqcGdeQXVyODE5NzE3OTE@._V1_UX45_CR0,0,45,67_AL_.jpg	https://www.imdb.com/title/tt1201607/
Before Sunrise - Zwischenstopp in Wien	1995	8.1	Richard Linklater 	https://m.media-amazon.com/images/M/MV5BZDdiZTAwYzAtMDI3Ni00OTRjLTkzN2UtMGE3MDMyZmU4NTU4XkEyXkFqcGdeQXVyNjU0OTQ0OTY@._V1_UY67_CR0,0,45,67_AL_.jpg	https://www.imdb.com/title/tt0112471/
12 Years a Slave	2013	8.1	Steve McQueen 	https://m.media-amazon.com/images/M/MV5BMjExMTEzODkyN15BMl5BanBnXkFtZTcwNTU4NTc4OQ@@._V1_UY67_CR0,0,45,67_AL_.jpg	https://www.imdb.com/title/tt2024544/
Ben Hur	1959	8.1	William Wyler 	https://m.media-amazon.com/images/M/MV5BNjgxY2JiZDYtZmMwOC00ZmJjLWJmODUtMTNmNWNmYWI5ODkwL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_UX45_CR0,0,45,67_AL_.jpg	https://www.imdb.com/title/tt0052618/
Die Faust im Nacken	1954	8.1	Elia Kazan 	https://m.media-amazon.com/images/M/MV5BY2I0MWFiZDMtNWQyYy00Njk5LTk3MDktZjZjNTNmZmVkYjkxXkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_UX45_CR0,0,45,67_AL_.jpg	https://www.imdb.com/title/tt0047296/
Grand Budapest Hotel	2014	8.1	Wes Anderson 	https://m.media-amazon.com/images/M/MV5BMzM5NjUxOTEyMl5BMl5BanBnXkFtZTgwNjEyMDM0MDE@._V1_UY67_CR0,0,45,67_AL_.jpg	https://www.imdb.com/title/tt2278388/
Gone Girl - Das perfekte Opfer	2014	8.1	David Fincher 	https://m.media-amazon.com/images/M/MV5BMTk0MDQ3MzAzOV5BMl5BanBnXkFtZTgwNzU1NzE3MjE@._V1_UY67_CR0,0,45,67_AL_.jpg	https://www.imdb.com/title/tt2267998/
Wilde Erdbeeren	1957	8.1	Ingmar Bergman 	https://m.media-amazon.com/images/M/MV5BYWQxYzdhMDMtNjAyZC00NzE0LWFjYmQtYjk0YzMyYjA5NzZkXkEyXkFqcGdeQXVyMjUzOTY1NTc@._V1_UX45_CR0,0,45,67_AL_.jpg	https://www.imdb.com/title/tt0050986/
Der General	1926	8.1	Clyde Bruckman 	https://m.media-amazon.com/images/M/MV5BYmRiMDFlYjYtOTMwYy00OGY2LWE0Y2QtYzQxOGNhZmUwNTIxXkEyXkFqcGdeQXVyNzkwMjQ5NzM@._V1_UY67_CR0,0,45,67_AL_.jpg	https://www.imdb.com/title/tt0017925/
Barry Lyndon	1975	8.1	Stanley Kubrick 	https://m.media-amazon.com/images/M/MV5BNmY0MWY2NDctZDdmMi00MjA1LTk0ZTQtZDMyZTQ1NTNlYzVjXkEyXkFqcGdeQXVyMjUzOTY1NTc@._V1_UX45_CR0,0,45,67_AL_.jpg	https://www.imdb.com/title/tt0072684/
Im Namen des Vaters	1993	8.1	Jim Sheridan 	https://m.media-amazon.com/images/M/MV5BMmYyOTgwYWItYmU3Ny00M2E2LTk0NWMtMDVlNmQ0MWZiMTMxXkEyXkFqcGdeQXVyNzkwMjQ5NzM@._V1_UX45_CR0,0,45,67_AL_.jpg	https://www.imdb.com/title/tt0107207/
Die durch die Hölle gehen	1978	8.1	Michael Cimino 	https://m.media-amazon.com/images/M/MV5BNDhmNTA0ZDMtYjhkNS00NzEzLWIzYTItOGNkMTVmYjE2YmI3XkEyXkFqcGdeQXVyNzkwMjQ5NzM@._V1_UY67_CR0,0,45,67_AL_.jpg	https://www.imdb.com/title/tt0077416/
Der dritte Mann	1949	8.1	Carol Reed 	https://m.media-amazon.com/images/M/MV5BYjE2OTdhMWUtOGJlMy00ZDViLWIzZjgtYjZkZGZmMDZjYmEyXkEyXkFqcGdeQXVyNzkwMjQ5NzM@._V1_UX45_CR0,0,45,67_AL_.jpg	https://www.imdb.com/title/tt0041959/
Hacksaw Ridge - Die Entscheidung	2016	8.1	Mel Gibson 	https://m.media-amazon.com/images/M/MV5BMjQ1NjM3MTUxNV5BMl5BanBnXkFtZTgwMDc5MTY5OTE@._V1_UX45_CR0,0,45,67_AL_.jpg	https://www.imdb.com/title/tt2119532/
Lohn der Angst	1953	8.1	Henri-Georges Clouzot 	https://m.media-amazon.com/images/M/MV5BZDdkNzMwZmUtY2Q5MS00ZmM2LWJhYjItYTBjMWY0MGM4MDRjXkEyXkFqcGdeQXVyNTA4NzY1MzY@._V1_UY67_CR0,0,45,67_AL_.jpg	https://www.imdb.com/title/tt0046268/
Memories of Murder	2003	8.1	Bong Joon Ho 	https://m.media-amazon.com/images/M/MV5BOGViNTg4YTktYTQ2Ni00MTU0LTk2NWUtMTI4OTc1YTM0NzQ2XkEyXkFqcGdeQXVyMDM2NDM2MQ@@._V1_UY67_CR0,0,45,67_AL_.jpg	https://www.imdb.com/title/tt0353969/
Wild Tales: Jeder dreht mal durch!	2014	8.1	Damián Szifron 	https://m.media-amazon.com/images/M/MV5BNGQzY2Y0MTgtMDA4OC00NjM3LWI0ZGQtNTJlM2UxZDQxZjI0XkEyXkFqcGdeQXVyNDUzOTQ5MjY@._V1_UY67_CR1,0,45,67_AL_.jpg	https://www.imdb.com/title/tt3011894/
Sherlock Holmes Jr.	1924	8.1	Buster Keaton 	https://m.media-amazon.com/images/M/MV5BZWFhOGU5NDctY2Q3YS00Y2VlLWI1NzEtZmIwY2ZiZjY4OTA2XkEyXkFqcGdeQXVyMDI2NDg0NQ@@._V1_UX45_CR0,0,45,67_AL_.jpg	https://www.imdb.com/title/tt0015324/
Mr. Smith geht nach Washington	1939	8.1	Frank Capra 	https://m.media-amazon.com/images/M/MV5BZTYwYjYxYzgtMDE1Ni00NzU4LWJlMTEtODQ5YmJmMGJhZjI5L2ltYWdlXkEyXkFqcGdeQXVyMDI2NDg0NQ@@._V1_UX45_CR0,0,45,67_AL_.jpg	https://www.imdb.com/title/tt0031679/
Mad Max: Fury Road	2015	8.1	George Miller 	https://m.media-amazon.com/images/M/MV5BN2EwM2I5OWMtMGQyMi00Zjg1LWJkNTctZTdjYTA4OGUwZjMyXkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_UY67_CR0,0,45,67_AL_.jpg	https://www.imdb.com/title/tt1392190/
Mary & Max, oder - Schrumpfen Schafe, wenn es regnet	2009	8.1	Adam Elliot 	https://m.media-amazon.com/images/M/MV5BMDgzYjQwMDMtNGUzYi00MTRmLWIyMGMtNjE1OGZkNzY2YWIzL2ltYWdlXkEyXkFqcGdeQXVyNjU0OTQ0OTY@._V1_UY67_CR1,0,45,67_AL_.jpg	https://www.imdb.com/title/tt0978762/
Das siebente Siegel	1957	8.1	Ingmar Bergman 	https://m.media-amazon.com/images/M/MV5BOWM3MmE0OGYtOGVlNC00OWE1LTk5ZTAtYmUwMDIwM2ZlNWJiXkEyXkFqcGdeQXVyMjUzOTY1NTc@._V1_UY67_CR0,0,45,67_AL_.jpg	https://www.imdb.com/title/tt0050976/
Drachenzähmen leicht gemacht	2010	8.1	Dean DeBlois 	https://m.media-amazon.com/images/M/MV5BMjA5NDQyMjc2NF5BMl5BanBnXkFtZTcwMjg5ODcyMw@@._V1_UY67_CR0,0,45,67_AL_.jpg	https://www.imdb.com/title/tt0892769/
Die Monster AG	2001	8.1	Pete Docter 	https://m.media-amazon.com/images/M/MV5BMTY1NTI0ODUyOF5BMl5BanBnXkFtZTgwNTEyNjQ0MDE@._V1_UY67_CR0,0,45,67_AL_.jpg	https://www.imdb.com/title/tt0198781/
Der Club der toten Dichter	1989	8.1	Peter Weir 	https://m.media-amazon.com/images/M/MV5BOGYwYWNjMzgtNGU4ZC00NWQ2LWEwZjUtMzE1Zjc3NjY3YTU1XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UY67_CR0,0,45,67_AL_.jpg	https://www.imdb.com/title/tt0097165/
Der weiße Hai	1975	8.1	Steven Spielberg 	https://m.media-amazon.com/images/M/MV5BMmVmODY1MzEtYTMwZC00MzNhLWFkNDMtZjAwM2EwODUxZTA5XkEyXkFqcGdeQXVyNTAyODkwOQ@@._V1_UX45_CR0,0,45,67_AL_.jpg	https://www.imdb.com/title/tt0073195/
Raum	2015	8.1	Lenny Abrahamson 	https://m.media-amazon.com/images/M/MV5BMjE4NzgzNzEwMl5BMl5BanBnXkFtZTgwMTMzMDE0NjE@._V1_UY67_CR0,0,45,67_AL_.jpg	https://www.imdb.com/title/tt3170832/
The Big Lebowski	1998	8.1	Joel Coen 	https://m.media-amazon.com/images/M/MV5BMTQ0NjUzMDMyOF5BMl5BanBnXkFtZTgwODA1OTU0MDE@._V1_UX45_CR0,0,45,67_AL_.jpg	https://www.imdb.com/title/tt0118715/
Die Reise nach Tokio	1953	8.1	Yasujirô Ozu 	https://m.media-amazon.com/images/M/MV5BYWQ4ZTRiODktNjAzZC00Nzg1LTk1YWQtNDFmNDI0NmZiNGIwXkEyXkFqcGdeQXVyNzkwMjQ5NzM@._V1_UY67_CR0,0,45,67_AL_.jpg	https://www.imdb.com/title/tt0046438/
Die Passion der Jeanne d'Arc	1928	8.1	Carl Theodor Dreyer 	https://m.media-amazon.com/images/M/MV5BNjBjNDJiYTUtOWY0OS00OGVmLTg2YzctMTE0NzVhODM1ZWJmXkEyXkFqcGdeQXVyNjU0OTQ0OTY@._V1_UX45_CR0,0,45,67_AL_.jpg	https://www.imdb.com/title/tt0019254/
Le Mans 66 - Gegen jede Chance	2019	8.1	James Mangold 	https://m.media-amazon.com/images/M/MV5BM2UwMDVmMDItM2I2Yi00NGZmLTk4ZTUtY2JjNTQ3OGQ5ZjM2XkEyXkFqcGdeQXVyMTA1OTYzOTUx._V1_UY67_CR0,0,45,67_AL_.jpg	https://www.imdb.com/title/tt1950186/
Hotel Ruanda	2004	8.0	Terry George 	https://m.media-amazon.com/images/M/MV5BZGJjYmIzZmQtNWE4Yy00ZGVmLWJkZGEtMzUzNmQ4ZWFlMjRhXkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_UY67_CR0,0,45,67_AL_.jpg	https://www.imdb.com/title/tt0395169/
Rocky	1976	8.0	John G. Avildsen 	https://m.media-amazon.com/images/M/MV5BNTBkMjg2MjYtYTZjOS00ODQ0LTg0MDEtM2FiNmJmOGU1NGEwXkEyXkFqcGdeQXVyMjUzOTY1NTc@._V1_UX45_CR0,0,45,67_AL_.jpg	https://www.imdb.com/title/tt0075148/
Platoon	1986	8.0	Oliver Stone 	https://m.media-amazon.com/images/M/MV5BMzRjZjdlMjQtODVkYS00N2YzLWJlYWYtMGVlN2E5MWEwMWQzXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX45_CR0,0,45,67_AL_.jpg	https://www.imdb.com/title/tt0091763/
Ratatouille	2007	8.0	Brad Bird 	https://m.media-amazon.com/images/M/MV5BMTMzODU0NTkxMF5BMl5BanBnXkFtZTcwMjQ4MzMzMw@@._V1_UY67_CR0,0,45,67_AL_.jpg	https://www.imdb.com/title/tt0382932/
Spotlight	2015	8.0	Tom McCarthy 	https://m.media-amazon.com/images/M/MV5BMjIyOTM5OTIzNV5BMl5BanBnXkFtZTgwMDkzODE2NjE@._V1_UY67_CR0,0,45,67_AL_.jpg	https://www.imdb.com/title/tt1895587/
Logan: The Wolverine	2017	8.0	James Mangold 	https://m.media-amazon.com/images/M/MV5BYzc5MTU4N2EtYTkyMi00NjdhLTg3NWEtMTY4OTEyMzJhZTAzXkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_UX45_CR0,0,45,67_AL_.jpg	https://www.imdb.com/title/tt3315342/
Terminator	1984	8.0	James Cameron 	https://m.media-amazon.com/images/M/MV5BYTViNzMxZjEtZGEwNy00MDNiLWIzNGQtZDY2MjQ1OWViZjFmXkEyXkFqcGdeQXVyNzkwMjQ5NzM@._V1_UX45_CR0,0,45,67_AL_.jpg	https://www.imdb.com/title/tt0088247/
Stand by Me: Das Geheimnis eines Sommers	1986	8.0	Rob Reiner 	https://m.media-amazon.com/images/M/MV5BODJmY2Y2OGQtMDg2My00N2Q3LWJmZTUtYTc2ODBjZDVlNDlhXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX45_CR0,0,45,67_AL_.jpg	https://www.imdb.com/title/tt0092005/
Rush: Alles für den Sieg	2013	8.0	Ron Howard 	https://m.media-amazon.com/images/M/MV5BOWEwODJmZDItYTNmZC00OGM4LThlNDktOTQzZjIzMGQxODA4XkEyXkFqcGdeQXVyNjU0OTQ0OTY@._V1_UY67_CR0,0,45,67_AL_.jpg	https://www.imdb.com/title/tt1979320/
Network	1976	8.0	Sidney Lumet 	https://m.media-amazon.com/images/M/MV5BNzY0NjU5ODUtOTAzMC00NTU5LWJkZjctYWMyOWY2MTZmOWM1XkEyXkFqcGdeQXVyMTI3ODAyMzE2._V1_UX45_CR0,0,45,67_AL_.jpg	https://www.imdb.com/title/tt0074958/
Before Sunset	2004	8.0	Richard Linklater 	https://m.media-amazon.com/images/M/MV5BMTQ1MjAwNTM5Ml5BMl5BanBnXkFtZTYwNDM0MTc3._V1_UY67_CR0,0,45,67_AL_.jpg	https://www.imdb.com/title/tt0381681/
Into the Wild	2007	8.0	Sean Penn 	https://m.media-amazon.com/images/M/MV5BNjQ0ODlhMWUtNmUwMS00YjExLWI4MjQtNjVmMmE2Y2E0MGRmXkEyXkFqcGdeQXVyNDk3NzU2MTQ@._V1_UY67_CR0,0,45,67_AL_.jpg	https://www.imdb.com/title/tt0758758/
Der Zauberer von Oz	1939	8.0	Victor Fleming 	https://m.media-amazon.com/images/M/MV5BNjUyMTc4MDExMV5BMl5BanBnXkFtZTgwNDg0NDIwMjE@._V1_UX45_CR0,0,45,67_AL_.jpg	https://www.imdb.com/title/tt0032138/
Die besten Jahre unseres Lebens	1946	8.0	William Wyler 	https://m.media-amazon.com/images/M/MV5BY2RmNTRjYzctODI4Ni00MzQyLWEyNTAtNjU0N2JkMTNhNjJkXkEyXkFqcGdeQXVyNjU0OTQ0OTY@._V1_UX45_CR0,0,45,67_AL_.jpg	https://www.imdb.com/title/tt0036868/
Der Exorzist	1973	8.0	William Friedkin 	https://m.media-amazon.com/images/M/MV5BYWFlZGY2NDktY2ZjOS00ZWNkLTg0ZDAtZDY4MTM1ODU4ZjljXkEyXkFqcGdeQXVyMjUzOTY1NTc@._V1_UX45_CR0,0,45,67_AL_.jpg	https://www.imdb.com/title/tt0070047/
Und täglich grüßt das Murmeltier	1993	8.0	Harold Ramis 	https://m.media-amazon.com/images/M/MV5BZWIxNzM5YzQtY2FmMS00Yjc3LWI1ZjUtNGVjMjMzZTIxZTIxXkEyXkFqcGdeQXVyNjU0OTQ0OTY@._V1_UY67_CR0,0,45,67_AL_.jpg	https://www.imdb.com/title/tt0107048/
Die Unglaublichen	2004	8.0	Brad Bird 	https://m.media-amazon.com/images/M/MV5BMTY5OTU0OTc2NV5BMl5BanBnXkFtZTcwMzU4MDcyMQ@@._V1_UY67_CR0,0,45,67_AL_.jpg	https://www.imdb.com/title/tt0317705/
Sein oder Nichtsein	1942	8.0	Ernst Lubitsch 	https://m.media-amazon.com/images/M/MV5BMGY3ZDgzY2MtNTllNi00ZWI1LTk1NTUtNWEzN2Q4YTA1ZGZiXkEyXkFqcGdeQXVyNzI1NzMxNzM@._V1_UY67_CR0,0,45,67_AL_.jpg	https://www.imdb.com/title/tt0035446/
Hass	1995	8.0	Mathieu Kassovitz 	https://m.media-amazon.com/images/M/MV5BOTQxOGU0OWUtMzExYy00ZjIxLWJmMzAtNTI1Y2YxYTMxN2RkXkEyXkFqcGdeQXVyMjUzOTY1NTc@._V1_UY67_CR0,0,45,67_AL_.jpg	https://www.imdb.com/title/tt0113247/
Fluch der Karibik	2003	8.0	Gore Verbinski 	https://m.media-amazon.com/images/M/MV5BNGYyZGM5MGMtYTY2Ni00M2Y1LWIzNjQtYWUzM2VlNGVhMDNhXkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_UX45_CR0,0,45,67_AL_.jpg	https://www.imdb.com/title/tt0325980/
Apus Weg ins Leben - 1.: Auf der Straße	1955	8.0	Satyajit Ray 	https://m.media-amazon.com/images/M/MV5BMmFkNDY5OTktNzY3Yy00OTFlLThhNjktOTRhMmZjZmIxYjAxXkEyXkFqcGdeQXVyNTgyNTA4MjM@._V1_UX45_CR0,0,45,67_AL_.jpg	https://www.imdb.com/title/tt0048473/
Schlacht um Algier	1966	8.0	Gillo Pontecorvo 	https://m.media-amazon.com/images/M/MV5BN2M4YTA4ZTEtN2EyNy00YTlmLWE4YzYtYjYyYjRkMWM4ZDM0XkEyXkFqcGdeQXVyMjUzOTY1NTc@._V1_UX45_CR0,0,45,67_AL_.jpg	https://www.imdb.com/title/tt0058946/
Hachiko - Eine wunderbare Freundschaft	2009	8.0	Lasse Hallström 	https://m.media-amazon.com/images/M/MV5BNzE4NDg5OWMtMzg3NC00ZDRjLTllMDMtZTRjNWZmNjBmMGZlXkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_UY67_CR1,0,45,67_AL_.jpg	https://www.imdb.com/title/tt1028532/
Früchte des Zorns	1940	8.0	John Ford 	https://m.media-amazon.com/images/M/MV5BNzJiOGI2MjctYjUyMS00ZjkzLWE2ZmUtOTg4NTZkOTNhZDc1L2ltYWdlXkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_UY67_CR0,0,45,67_AL_.jpg	https://www.imdb.com/title/tt0032551/
Jai Bhim	2021	8.0	T.J. Gnanavel 	https://m.media-amazon.com/images/M/MV5BNzFkM2FhMzQtYjUwZi00N2Y3LWFkZWItMmZmMjQxNGQwZmNhXkEyXkFqcGdeQXVyODEyNjEwMDk@._V1_UY67_CR4,0,45,67_AL_.jpg	https://www.imdb.com/title/tt15097216/
Mein Vater und mein Sohn	2005	8.0	Çagan Irmak 	https://m.media-amazon.com/images/M/MV5BMDEwMWQ3ZDctMjRkOC00MGE1LTk4NjktYjA3MGIyNjA5N2FiXkEyXkFqcGdeQXVyNjEyNDcyMDU@._V1_UY67_CR1,0,45,67_AL_.jpg	https://www.imdb.com/title/tt0476735/
Amores perros	2000	8.0	Alejandro G. Iñárritu 	https://m.media-amazon.com/images/M/MV5BZjUxNmEwOGItMTBmYi00MWQ1LWExY2MtNDUxMjI0OWM4M2NiXkEyXkFqcGdeQXVyMjUzOTY1NTc@._V1_UX45_CR0,0,45,67_AL_.jpg	https://www.imdb.com/title/tt0245712/
Rebecca	1940	8.0	Alfred Hitchcock 	https://m.media-amazon.com/images/M/MV5BYTcxYWExOTMtMWFmYy00ZjgzLWI0YjktNWEzYzJkZTg0NDdmL2ltYWdlXkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_UY67_CR1,0,45,67_AL_.jpg	https://www.imdb.com/title/tt0032976/
Die Taschendiebin	2016	8.0	Park Chan-wook 	https://m.media-amazon.com/images/M/MV5BNDJhYTk2MTctZmVmOS00OTViLTgxNjQtMzQxOTRiMDdmNGRjXkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_UY67_CR1,0,45,67_AL_.jpg	https://www.imdb.com/title/tt4016934/
Der Unbeugsame	1967	8.0	Stuart Rosenberg 	https://m.media-amazon.com/images/M/MV5BNjcwNTQ3Y2EtMjdmZi00ODBhLWFhNzQtOTc3MWU5NTZlMDViXkEyXkFqcGdeQXVyMjUzOTY1NTc@._V1_UX45_CR0,0,45,67_AL_.jpg	https://www.imdb.com/title/tt0061512/
Meine Lieder, meine Träume	1965	8.0	Robert Wise 	https://m.media-amazon.com/images/M/MV5BODIxNjhkYjEtYzUyMi00YTNjLWE1YjktNjAyY2I2MWNkNmNmL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UY67_CR1,0,45,67_AL_.jpg	https://www.imdb.com/title/tt0059742/
Sie küßten und sie schlugen ihn	1959	8.0	François Truffaut 	https://m.media-amazon.com/images/M/MV5BYTQ4MjA4NmYtYjRhNi00MTEwLTg0NjgtNjk3ODJlZGU4NjRkL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyNjU0OTQ0OTY@._V1_UY67_CR2,0,45,67_AL_.jpg	https://www.imdb.com/title/tt0053198/
Es geschah in einer Nacht	1934	8.0	Frank Capra 	https://m.media-amazon.com/images/M/MV5BYzJmMWE5NjAtNWMyZS00NmFiLWIwMDgtZDE2NzczYWFhNzIzXkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_UX45_CR0,0,45,67_AL_.jpg	https://www.imdb.com/title/tt0025316/
Persona	1966	8.0	Ingmar Bergman 	https://m.media-amazon.com/images/M/MV5BYmFlOTcxMWUtZTMzMi00NWIyLTkwOTEtNjIxNmViNzc2Yzc1XkEyXkFqcGdeQXVyMjUzOTY1NTc@._V1_UX45_CR0,0,45,67_AL_.jpg	https://www.imdb.com/title/tt0060827/
Das Leben des Brian	1979	8.0	Terry Jones 	https://m.media-amazon.com/images/M/MV5BMDA1ZWI4ZDItOTRlYi00OTUxLWFlNWQtMzM5NDI0YjA4ZGI2XkEyXkFqcGdeQXVyMjUzOTY1NTc@._V1_UX45_CR0,0,45,67_AL_.jpg	https://www.imdb.com/title/tt0079470/
Der Gigant aus dem All	1999	8.0	Brad Bird 	https://m.media-amazon.com/images/M/MV5BYzBjZTNkMzQtZmNkOC00Yzk0LTljMjktZjk3YWVlZjY3NTk2XkEyXkFqcGdeQXVyMTUzMDUzNTI3._V1_UY67_CR0,0,45,67_AL_.jpg	https://www.imdb.com/title/tt0129167/
The Help	2011	8.0	Tate Taylor 	https://m.media-amazon.com/images/M/MV5BMTM5OTMyMjIxOV5BMl5BanBnXkFtZTcwNzU4MjIwNQ@@._V1_UY67_CR0,0,45,67_AL_.jpg	https://www.imdb.com/title/tt1454029/
Aladdin	1992	8.0	Ron Clements 	https://m.media-amazon.com/images/M/MV5BZTg5ZTVmM2EtZjdhZC00MzBjLWEwZTYtNWIwZDczYzZkMzA4XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX45_CR0,0,45,67_AL_.jpg	https://www.imdb.com/title/tt0103639/
Uzala, der Kirgise	1975	8.0	Akira Kurosawa 	https://m.media-amazon.com/images/M/MV5BM2MwZWNkZTktOWIxNS00ZWQ0LTg3ZDEtYTRlZDFmMWVjMjVmXkEyXkFqcGdeQXVyNjc5NjEzNA@@._V1_UX45_CR0,0,45,67_AL_.jpg	https://www.imdb.com/title/tt0071411/
Der mit dem Wolf tanzt	1990	8.0	Kevin Costner 	https://m.media-amazon.com/images/M/MV5BMTY3OTI5NDczN15BMl5BanBnXkFtZTcwNDA0NDY3Mw@@._V1_UX45_CR0,0,45,67_AL_.jpg	https://www.imdb.com/title/tt0099348/
